genre,lyrics,avg_stanza_len,avg_line_len
Pop,"Young at heart 
Yet what a start 
Old before their time 
Married young 
For love at last 
It was there only crime 

(chorus) 
How come I love them now 
How come I love them more 
But all I wanted to do when I was 
Old was to walk out the door 

Young at heart 
Yet not a chance 
To be a child at all 
They told me tales 
They told me lies 
I shouldn't have known at all 

(chorus) 

Young at heart 
Should exercise 
Who's right who's wrong 
Two brothers two more hearts 
Too hard to take it all 

(chorus ad lib)",4.0,4.25
Rock,"Turn up that radio
Hear the rock and roll
Malibu shines like summer gold
Wild beaches
In the salty wind
California summers never end

California - you're so nice
California - your paradise

The kids are ripping up the streets
In their super cars
All night parties and loud guitars
Hot hot neighbourhoods
Its the silver sound
Wicked Hollywood goes round and round

California - you're so nice
California - your paradise",4.0,4.5
Jazz,"(Joséphine Baker)
On dit qu'au delà des mers
Là-bas sous le ciel clair
Il existe une cité
Au séjour enchanté
Et sous les grands arbres noirs
Chaque soir
Vers elle s'en va tout mon espoir

J'ai deux amours
Mon pays et Paris
Par eux toujours
Mon c?ur est ravi
Manhattan est belle
Mais à quoi bon le nier
Ce qui m'ensorcelle
C'est Paris, c'est Paris tout entier

Le voir un jour
C'est mon rêve joli
J'ai deux amours
Mon pays et Paris

Manhattan est belle
Mais à quoi bon le nier
Ce qui m'ensorcelle
C'est Paris, c'est Paris tout entier

Le voir un jour
C'est mon rêve joli
J'ai deux amours
Mon pays et Paris",5.6,4.107142857142857
Rock,My Jesus is like a voice in the dark,1.0,9.0
Punk,"Get me out of here.
This isn't slowing down.
We've hit black ice and lost control.
We're spinning faster now.
Tell me are we flying? Are we falling to the ground?
If tomorrow doesn't come, did we die for nothing?

Recounting past events has helped reveal that you don't give a damn 
about the days when you would live the words you wrote.
Not the person who you were; I hate the person you've become.
You inspired. Now expired, it has died for nothing.

Some stop feeling love for all the places they come from.
A person I will not become.
A jaded liar, unforgivable.

Some stop feeling love for every word that they once sung.
May I never lose my youth and If I do, may I be forgettable.

You said you started up this home 
because you didn't like the way these kinds of things were run.
You've said you understand the work it takes to make us grow.
If you had then where were you?
We've payed our dues without you.

Am I the only one who sees all of the deceit and festering hypocrisy?
Don't ever talk to me like you think you know me or what I've been through.
I am nothing like you!

Some stop feeling love for all the places they come from.
A person I will not become.
A jaded liar, unforgivable.

Some stop feeling love for every word that they once sung.
May I never lose my youth and If I do, may I be forgettable.

This is The Fallen

This is the last time you will have us.
You're lawless and purely dishonest.
A scandal that we have funded for you.
Make no mistake this all is about you.

No, we never knew.
(This is the last time you will have us.)
Don't buy what they sell you.
(You're lawless and purely dishonest.)
No, we never knew.
(A scandal that we have funded for you.)
Don't buy what they sell you.
(Make no mistake this all is about you.)

But I can't stop feeling love for this place we both came from. 
I will never lose my youth.
All of this is too unforgettable.

Some stop feeling love.
Some stop feeling love.
Some stop feeling love.
Some stop feeling love.
Some stop feeling love.
Some stop feeling love.
Some stop feeling...

Some stop feeling love for all the places they come from.
A person I will not become.
A jaded liar, unforgivable.

Some stop feeling love for every word that they once sung.
May I never lose my youth and If I do, may I be forgettable.",3.7333333333333334,7.803571428571429
Rock,"I was dancing when I was twelve
I was dancing when I was twelve
I was dancing when I was out
I was dancing when I was out
I danced myself right out the womb
I danced myself right out the womb
Is it strange to dance so soon?
I danced myself right out the womb

I was dancing when I was eight
I was dancing when I was eight
Is it strange to dance so late?
Is it strange to dance so late?

I danced myself into the tomb
I danced myself into the tomb
Is it strange to dance so soon?
I danced myself into the tomb

Is it wrong to understand
The fear that dwells inside a man?
What's it like to be a loon?
I liken it to a balloon

I danced myself out of the womb
I danced myself out of the womb
Is it strange to dance so soon?
I danced myself into the tomb
But then again
Once more

I danced myself out of the womb
I danced myself out of the womb
Is it strange to dance so soon?
I danced myself out of the womb",5.0,6.466666666666667
Punk,"When I look 'round, I only see outta one eyeas the smoke surrounds my head, the saunaI hear the voices, but I can't make out hteir wordssaying things, saying things thatI got something stickin' in my eyegot something stickin' in my eyegot something stickin' in my eyeI feel unusual from thinkingabout the underground decay, God help meKill beneath the camera, watch the world begins to cryit's not from pitty, it comes fromwhat's been stickin' in my eyegot something stickin' in my eye",1.0,82.0
Country,"That innocent look in her green eyes
Sparkle when she stars to laugh
Memories of her start to fill up my mind
Like pieces of torn photographs
It's all coming back to me now
I thought I'd forget her somehow
But my mind can't forget what
My heart won't allow
It's all coming back to me now

That desperate look in her green eyes
When she said ""Goodbye"" in the rain
It tears me to pieces, I have to recall
How I caused her all of that pain

And it's all coming back to me now
I thought I'd forget her somehow
But my mind can't forget what
My heart won't allow
It's all coming back to me now",6.0,6.611111111111111
Pop,"Rare tracce di signori
benpensanti e non creduti
traffichini grossi e astuti
ricchi forti e incensurati
Rare tracce di vita su Marte
Venere e Plutone

rare tracce di un cannone

che ha sparato ha ucciso

ha fornicato

Rare tracce di peccato

di sevizie di ricchezza

rare tracce di tenerezza

in un mondo che si nasconde

nella propria incolumità

Rare tracce di un passato

che è passato e che ritorna

lascia un segno e poi sparisce

dove andrà ? ma dove andrà

Rare tracce di un treno

che parte veloce e spedito

rare tracce di un perito

di finanza e di evasori

rare tracce di buoni gestori

nella nostra società, società

Ma io conosco le mie virtù

i miei difetti la mia volontà

ed io riconosco che ci sei tu

e faccio tutto, penso scrivo rubo mangio

per conoscerti di più

Rare tracce di gente

che lavora che produce

quando chiede nulla scuce

a un sistema che non va

Rare tracce di fortune

che si perdono alla sera

da teppaglia ammanicata

capace solo di

opinare ponderare deliberare prevedere

escogitare ideare meditare concepire

elucubrare congetturare arbitrare giudicare

disserrare spalancare strombazzare armeggiare

appagare tracce rare

di chi è capace di operare

reagire realizzare effettuare avverare

rispettare esercitare lavorare addestrare

assuefare applicare elaborare manipolare

arrischiare rinunciare smanovrare ammansare

smandrappare detestare adorare esecrare 

Ma io conosco le mie virtù

i miei difetti la mia volontà

ed io riconosco che ci sei tu

e faccio tutto, penso scrivo rubo mangio

e faccio tutto, penso scrivo rubo mangio

e faccio tutto, penso scrivo rubo mangio

per conoscerti di più",1.1,4.763636363636364
RnB,"Good evening.
Do not attempt to adjust your radio, there is nothing wrong.
We have taken control as to bring you this special show.
We will return it to you as soon as you are grooving.

Welcome to station WEFUNK, better known as We-Funk,
Or deeper still, the Mothership Connection.
Home of the extraterrestrial brothers,
Dealers of funky music.
P.Funk, uncut funk, The Bomb.

Coming to you directly from the Mothership
Top of the Chocolate Milky Way, 500,000 kilowatts of P.Funk-power.
So kick back, dig, while we do it to you in your eardrums.
And me? I'm known as Lollipop Man, alias the Long-Haired Sucker.
My motto is:

Make my funk the P.Funk
I want my funk uncut (make mine the P)
Make my funk the P.Funk
I wants to get funked up. (wants to get funked up)
I want the bomb,
I want the P.Funk (yeah)
I want my funk uncut. (make mine the P)
Make my funk the P.Funk
I wants to get funked up.

WEFUNK, y'all.
Now this is what I want you all to do:
If you got faults, defects or shortcomings,
You know, like arthritis, rheumatism or migraines,
Whatever part of your body it is,
I want you to lay it on your radio, let the vibes flow through.
Funk not only moves, it can re-move, dig?
The desired effect is what you get
When you improve your Interplanetary Funksmanship.
Sir Lollipop Man! Chocolate coated, freaky and and habit forming.
Doin' it to you in 3-D,
So groovy that I dig me.
Once upon a time called Now!
Somebody say, ""Is there funk after death?""
I say, ""Is Seven Up?""
Yeah, P.Funk!

Make my funk the P.Funk (uncut funk!)
I want my funk uncut (P.Funk!)
Make my funk the P.Funk (uncut)
I wants to get funked up.
I want the bomb,
I want the P.Funk
I want my funk uncut. (make mine the P)
Make my funk the P.Funk
I wants to get funked up.

Make my funk the P.Funk (make mine)
I want my funk uncut (the P)
Make my funk the P.Funk (hah!)
I wants to get funked up. (WEFUNK, y'all)
I want the bomb, (home of the bomb)
I want the P.Funk
I want my funk stepped on (Don't step on my funk)
Make my funk the P.Funk
Before I take it home

Yeah, I dig!
Let me put my sunglasses on.
That's the law around here, you got to wear your sunglasses.
So you can feel cool.
Gangster lean.
Y'all should dig my sun-rooftop.
Well, allright. Hey I was diggin' on y'alls funk for awhile.
Sounds like it got a three on it though, to me.
Then I was down south and I heard some funk with some main ingredients
Like Doobie Brothers, Blue Magic, David Bowie.
It was cool,
But can you imagine Doobiein' your funk? Ho!
WEFUNK, we funk.
Make my funk the P.Funk (ho!)
I want my funk uncut (oh, make mine)
Make my funk the P.Funk (yeah)
I wants to get funked up.
I want the bomb,
I want the P.Funk (P.Funk, y'all)
Don't want my funk stepped on
Make my funk the P.Funk
(Home of the extraterrestrial brothers)
Before I take it home.

Gettin' deep.
Once upon a time called Right Now
Ain't it funky now
Far 'round
Hey, doin' it to ya in the earhole

Make my funk the P.Funk
I want my funk uncut (make mine the P)
Make my funk the P.Funk
I wants to get funked up. (I want the bomb)
I want the bomb,
I want the P.Funk
Don't want my funk stepped on
Make my funk the P.Funk
Before I take it home
Yeah

We're not leavin' y'all, I want you all to stay tuned for Starchild
Make my funk the P.Funk
I want my funk uncut
Make my funk the P.Funk
I wants to get funked up.
I want the bomb,
I want the P.Funk
Don't want my funk stepped on (oh, make mine)
Make my funk the P.Funk (I wants to get funked up)
Before I take it home

Don't stop, get down
Talk!
Blow your horn
Peee-youuu!
Wants to get funked up
Well, allright!

Make my funk the P.Funk
I want my funk uncut
Make my funk the P.Funk
I wants to get funked up.
I want the bomb, (P.Funk)
I want the P.Funk
I want my funk uncut.
Make my funk the P.Funk
I wants to get funked up.

Make my funk the P.Funk
I want my funk uncut
Make my funk the P.Funk
I wants to get funked up.
I want the bomb,
I want the P.Funk
I want my funk uncut.
Make my funk the P.Funk
Before I take it home

Welcome to station WEFUNK, better known as We-Funk,
Or deeper still, the Mothership Connection.
Home of the extraterrestrial brothers,
Dealers of funky music.
P.Funk, uncut funk, The Bomb.

Lollipop Man here, alias the Long-Haired Sucker.
Chocolate coated, freaky and habit-forming
Coming to you in 3-D
So groovy that I dig me
Yeah!
Yeah! P.Funk!",8.75,6.007142857142857
Metal,"Who`s there knocking at my window?The Owl and the Dead BoyThis night whispers my nameAll the dying childrenVirgin snow beneath my feetPainting the world in whiteI tread the way and lose myself into a taleCome hell or high waterMy search will go onClayborn Voyage without an endA nightingale in a golden cageThat`s me locked inside reality`s mazeCome someone make my heavy heart lightCome undone bring me back to lifeA nightingale in a golden cageThat's me locked inside reality's mazeCome someone make my heavy heart lightIt all starts with a lullabyJourney homeward boundA sound of a dolphin callingTearing off the mask of manThe Tower my sole guideThis is who I amEscapist, paradise seekerFarewell now time to flyOut of sight, out of time, away from all liesA nightingale in a golden cageThat`s me locked inside reality`s mazeCome someone make my heavy heart lightCome undone bring me back to lifeIt all starts with a lullaby",1.0,182.0
RnB,"Good evening.
Do not attempt to adjust your radio, there is nothing wrong.
We have taken control as to bring you this special show.
We will return it to you as soon as you are grooving.

Welcome to station WEFUNK, better known as We-Funk,
Or deeper still, the Mothership Connection.
Home of the extraterrestrial brothers,
Dealers of funky music.
P.Funk, uncut funk, The Bomb.

Coming to you directly from the Mothership
Top of the Chocolate Milky Way, 500,000 kilowatts of P.Funk-power.
So kick back, dig, while we do it to you in your eardrums.
And me? I'm known as Lollipop Man, alias the Long-Haired Sucker.
My motto is:

Make my funk the P.Funk
I want my funk uncut (make mine the P)
Make my funk the P.Funk
I wants to get funked up. (wants to get funked up)
I want the bomb,
I want the P.Funk (yeah)
I want my funk uncut. (make mine the P)
Make my funk the P.Funk
I wants to get funked up.

WEFUNK, y'all.
Now this is what I want you all to do:
If you got faults, defects or shortcomings,
You know, like arthritis, rheumatism or migraines,
Whatever part of your body it is,
I want you to lay it on your radio, let the vibes flow through.
Funk not only moves, it can re-move, dig?
The desired effect is what you get
When you improve your Interplanetary Funksmanship.
Sir Lollipop Man! Chocolate coated, freaky and and habit forming.
Doin' it to you in 3-D,
So groovy that I dig me.
Once upon a time called Now!
Somebody say, ""Is there funk after death?""
I say, ""Is Seven Up?""
Yeah, P.Funk!

Make my funk the P.Funk (uncut funk!)
I want my funk uncut (P.Funk!)
Make my funk the P.Funk (uncut)
I wants to get funked up.
I want the bomb,
I want the P.Funk
I want my funk uncut. (make mine the P)
Make my funk the P.Funk
I wants to get funked up.

Make my funk the P.Funk (make mine)
I want my funk uncut (the P)
Make my funk the P.Funk (hah!)
I wants to get funked up. (WEFUNK, y'all)
I want the bomb, (home of the bomb)
I want the P.Funk
I want my funk stepped on (Don't step on my funk)
Make my funk the P.Funk
Before I take it home

Yeah, I dig!
Let me put my sunglasses on.
That's the law around here, you got to wear your sunglasses.
So you can feel cool.
Gangster lean.
Y'all should dig my sun-rooftop.
Well, allright. Hey I was diggin' on y'alls funk for awhile.
Sounds like it got a three on it though, to me.
Then I was down south and I heard some funk with some main ingredients
Like Doobie Brothers, Blue Magic, David Bowie.
It was cool,
But can you imagine Doobiein' your funk? Ho!
WEFUNK, we funk.
Make my funk the P.Funk (ho!)
I want my funk uncut (oh, make mine)
Make my funk the P.Funk (yeah)
I wants to get funked up.
I want the bomb,
I want the P.Funk (P.Funk, y'all)
Don't want my funk stepped on
Make my funk the P.Funk
(Home of the extraterrestrial brothers)
Before I take it home.

Gettin' deep.
Once upon a time called Right Now
Ain't it funky now
Far 'round
Hey, doin' it to ya in the earhole

Make my funk the P.Funk
I want my funk uncut (make mine the P)
Make my funk the P.Funk
I wants to get funked up. (I want the bomb)
I want the bomb,
I want the P.Funk
Don't want my funk stepped on
Make my funk the P.Funk
Before I take it home
Yeah

We're not leavin' y'all, I want you all to stay tuned for Starchild
Make my funk the P.Funk
I want my funk uncut
Make my funk the P.Funk
I wants to get funked up.
I want the bomb,
I want the P.Funk
Don't want my funk stepped on (oh, make mine)
Make my funk the P.Funk (I wants to get funked up)
Before I take it home

Don't stop, get down
Talk!
Blow your horn
Peee-youuu!
Wants to get funked up
Well, allright!

Make my funk the P.Funk
I want my funk uncut
Make my funk the P.Funk
I wants to get funked up.
I want the bomb, (P.Funk)
I want the P.Funk
I want my funk uncut.
Make my funk the P.Funk
I wants to get funked up.

Make my funk the P.Funk
I want my funk uncut
Make my funk the P.Funk
I wants to get funked up.
I want the bomb,
I want the P.Funk
I want my funk uncut.
Make my funk the P.Funk
Before I take it home

Welcome to station WEFUNK, better known as We-Funk,
Or deeper still, the Mothership Connection.
Home of the extraterrestrial brothers,
Dealers of funky music.
P.Funk, uncut funk, The Bomb.

Lollipop Man here, alias the Long-Haired Sucker.
Chocolate coated, freaky and habit-forming
Coming to you in 3-D
So groovy that I dig me
Yeah!
Yeah! P.Funk!",8.75,6.007142857142857
Pop,"I've seen you twice, in a short time
Only a week since we started
It seems to me, for every time
I'm getting more open-hearted
I was an impossible case
No-one ever could reach me
But I think I can see in your face
There's a lot you can teach me
So I wanna know..

What's the name of the game?
Does it mean anything to you?
What's the name of the game?
Can you feel it the way I do?
Tell me please, 'cause I have to know
I'm a bashful child, beginning to grow

And you make me talk
And you make me feel
And you make me show
What I'm trying to conceal
If I trust in you, would you let me down?
Would you laugh at me, if I said I care for you?
Could you feel the same way too?
I wanna know..

The name of the game

I have no friends, no-one to see
And I am never invited
Now I am here, talking to you
No wonder I get excited

Your smile, and the sound of your voice
And the way you see through me
Got a feeling, you give me no choice
But it means a lot to me
So I wanna know..

What's the name of the game?
(Your smile and the sound of your voice)
Does it mean anything to you?
(Got a feeling you give me no choice)
But it means a lot, what's the name of the game?
(Your smile and the sound of your voice)
Can you feel it the way I do?
Tell me please, 'cause I have to know
I'm a bashful child, beginning to grow

And you make me talk
And you make me feel
And you make me show
What I'm trying to conceal
If I trust in you, would you let me down?
Would you laugh at me, if I said I care for you?
Could you feel the same way too?
I wanna know..
Oh yes I wanna know..

The name of the game
(I was an impossible case)
Does it mean anything to you?
(But I think I can see in your face)
That it means a lot
What's the name of the game?
(Your smile and the sound of your voice)
Can you feel it the way I do?
(Got a feeling you give me no choice)
But it means a lot, what's the name of the game?
(I was an impossible case)
Does it mean anything to you?
(But I think I can see in your face)
That it means a lot",7.222222222222222,6.676923076923077
Electronic,"Does it really matter what i feel
When i shove it down inside?
Does it really matter if i care
When no life's behind these eyes?
Of mine
Of mine
It never mattered what I felt
I kept it hidden all along
It never mattered if I cared
No life will ever shine again
I never mattered much to you
I always thought that you cared
Does it matter anymore?
I could have been happy
I could have been so happy
I never mattered, you never cared
This is worthless
This is hopeless
You never cared
You never will
Cease to love
And seas of hate
I bear the cross of
Years of pain
I bear the cross",25.0,4.72
Rock,"And In The Heat Of The Sun,We Live, The People Living Underground.Under The Shade Of The Fence,We Have The Lovers Of Night Making Sounds.(Are They Crying?) Well Here's A Message Going Round,There's Not A Sound, There's Not A Sound.It's The System Where There's Law,We Want The Truth, The Secret's Living Underground.(Living Underground) There Must Be More Ways Than OneTo Do Help, To Help Me Carry On.There Lies A Message Over There,But No One Ever, No One Ever,Ever Really Cares.(But Do They Know?) Well Here's A Message Going Round,There's Not A Sound, There's Not A Sound.It's The System Where There's Law,We Want The Truth, The Secret's Living Underground.(Living Underground) Living Underground, The Secret's Underground.Living Underground, The Secret's Underground. Help, Help, Help, Help.Living Underground.",1.0,140.0
Rock,"An only child alone and wild
A cab'net maker's son
His hands were meant for diff'rent work
And his heart was known to none
He left his home
And went his lone and solitary way
And he gave to me a gift I know
I never can repay

A quiet man of music
Denied a simpler fate
He tried to be a soldier once
But his music wouldn't wait
He earned his love thru' discipline
A thund'ring velvet hand
His gentle means of sculpting souls
Took me years to understand

The leader of the band is tired
And his eyes are growing old
But his blood runs thru' my instrument
And his song is in my soul
My life has been a poor attempt
To imitate the man
I'm just a living legacy
To the leader of the band

My brother's lives were diff'rent
For they heard another call
One went to Chicago
And the other to St Paul
And I'm in Colorado
When I'm not in some hotel
Living out this life I've chose
And come to know so well

[Instrumental Interlude]

I thank you for the music
And your stories of the road
I thank you for the freedom
When it came my time to go
I thank you for the kindness
And the times when you got tough
And Papa I don't think I said
""I love you"" near enough

The leader of the band is tired
And his eyes are growing old
But his blood runs thru' my instrument
And his song is in my soul
My life has been a poor attempt
To imitate the man
I'm just a living legacy
To the leader of the band
I am the living legacy
To the leader of the band",7.285714285714286,5.745098039215686
RnB,"Could have been alright, could have been here tonight
Could have been sweet as wine, you could have been a lady
I could have been alright, I could have been here tonight
Could have been sweet as wine, you could have been a lady
They all need you, to make love to
When you awake, you find them on the bed, lyin beside you
They all love you, youre a good girl
And I aint surprised, when you realize, just where youre goin to

You could have been alright, you could have been here tonight
You could have been sweet as wine, you could have been a lady
It could have been alright, you could have been here tonight
Could have been sweet as wine, you could have been a lady

If I told you, where youre goin to
Youd laugh in my face, say Im out of place, mind your business
And they all want you, to make love to
Its ashame, the fate of the game, the way it delights you

You could have been alright, you could have been here tonight
You could have been sweet as wine, you could have been a lady
It could have been alright, you could have been here tonight
Could have been sweet as wine, you could have been a lady
Na, na na na na, na, na, na na na na, na
Na, na na na na, na, na na
Na, na na na na, na, na, na na na na, na
Na, na na na na, na, na na
Alright, you could have been here tonight
You could have been sweet as wine, you could have been a lady
It could have been alright, you could have been here tonight
Could have been sweet as wine, you could have been a lady",7.0,10.821428571428571
Electronic,"Goodbye
The lion stares high
And all the universe cries
For your memory
I hate I
Oh, could you lead my lips to sigh

Somehow, I smothered rainbows
And all the universe crawls
Farthest ends of me
I'm in now

Homewards, he dealed with scarecrows
And all the universe knows
Wailing finally
I would roar

Oh, could you fail in me
Sin calls

Goodbye
I've wandered 'round isles
And all the universe cries
For your memory
I warned I
Oh, starry are your spheres, delight",4.4,3.8636363636363638
Punk,"You're jealous again No, she's just a friend Why can't I do anything without being yelled at? Always on the phone Never leave me alone Why don't you just tell me what you want from me Said I'll never leave you, No I'll never leave you It's not the end, No it's not the end I won't beat you up But I won't push you around Because if I do that the cops would grab me for doin' it I want to go and have some fun Go where the action is Who the hell are you to tell me who my friends are Said I'll never leave you, No I'll never leave you It's not the end, No it's not the end Said I'll never leave you, No I'll never leave you It's not the end, No it's not the end You're jealous again You're jealous again You're jealous again and again and again and again and again and again and again.",1.0,163.0
Metal,"[Intro] 
i speak in verses 
prophecies & curses 
....i hate my life. 

[verse] 

no miracle is coming ....[hate you] 
it's just a hole 
nothing's wrong with you 
must maintain control 

everyone's asking questions 
no place is safe 
i'll forfeit resurrection 
to escape the pain 

... i hate my life. 

[chorus] 

I HATE MY LIFE. 

[verse] 

i speak in verses 
prophecies & curses 

this storm of thorns is growing ....[hate me] 
there's no end in sight 
chaos claws my jaw 
& incites a mental riot 

i'm in the mouth of madness 
with a tongue of poetry 
i ate the spine of Atlas 
now the world is crushing me 

.... i hate my life. 

[chorus] 

I HATE MY LIFE. 

[outro] 

BURIED ALIVE BEHIND ENEMY LINES 
SURROGATE CHILD FOR THE SINS OF ALL MANKIND 

HATE!! 

BURIED ALIVE BEHIND ENEMY LINES 
[buried alive, buried alive] 

FOR THE SINS OF ALL MANKIND!",1.9473684210526316,3.972972972972973
Country,"I'm gonna put on my walkin' shoes tonight
Well, I'm a-leavin' here
'Cause you don't treat me right
All ya do is make me cry
So now I'm a-gonna say goodbye
I'm gonna put on my walkin' shoes tonight

Ya, I'll be wearin' my old travelin' hat
Now, baby, what do you think of that
'Cause all ya do is treat me wrong
So, honey, I'll be good and gone
I'll be wearin' my old travelin' hat

I'm the best thing, baby that you ever had
When ya find that out
You're gonna feel so bad
You'll beg me, please
Come back home to you
But it's too late
I'm puttin' on my walkin' shoes

Walk on

But I'll be wearin my Hipsall overcoat
And I ain't even leavin' you a note
All ya do is cause me pain
And I ain't commin' back again
I'll be wearin' my Hipsall overcoat

I'm gonna put on my walkin' shoes tonight
Well, I'm a-leavin' here
'Cause you don't treat me right
All ya do is make me cry
So now I'm a-gonna say goodbye
I'm gonna put on my walkin' shoes tonight
I'm gonna put on my walkin' shoes tonight
Yeah I'm gonna put on my walkin' shoes tonight",5.333333333333333,6.46875
Country,"We were both young, when I first saw you.
I close my eyes and the flashback starts-
I'm standing there, on a balcony in summer air.
I see the lights; see the party, the ball gowns.
I see you make your way through the crowd-
You say hello, little did I know...

That you were Romeo, you were throwing pebbles-
And my daddy said ""stay away from Juliet""-
And I was crying on the staircase-
begging you, ""Please don't go...""
And I said...

Romeo take me somewhere, we can be alone.
I'll be waiting; all there's left to do is run.
You'll be the prince and I'll be the princess,
It's a love story, baby, just say yes.

So I sneak out to the garden to see you.
We keep quiet, because we're dead if they knew-
So close your eyes... escape this town for a little while.
Oh, Oh.

Cause you were Romeo - I was a scarlet letter,
And my daddy said ""stay away from Juliet"" -
but you were everything to me-
I was begging you, ""Please don't go""
And I said...

Romeo take me somewhere, we can be alone.
I'll be waiting; all there's left to do is run.
You'll be the prince and I'll be the princess.
It's a love story, baby, just say yes-

Romeo save me, they're trying to tell me how to feel.
This love is difficult, but it's real.
Don't be afraid, we'll make it out of this mess.
It's a love story, baby, just say yes.
Oh, Oh.

I got tired of waiting.
Wondering if you were ever coming around.
My faith in you was fading-
When I met you on the outskirts of town.
And I said...

Romeo save me, I've been feeling so alone.
I keep waiting, for you but you never come.
Is this in my head, I don't know what to think-
He knelt to the ground and pulled out a ring and said...

Marry me Juliet, you'll never have to be alone.
I love you, and that's all I really know.
I talked to your dad -- go pick out a white dress
It's a love story, baby just say... yes.
Oh, Oh, Oh, Oh, Oh.

'cause we were both young when I first saw you",4.363636363636363,7.9375
RnB,"Caught up in a web of deception, from this shit I done learned new lessonsSo what you do, you keep on playing, you play on, playerFrom love to confusion you keep getting but you keep los?sunSo what cha find comforting you?ve proven, booz ?on, heart bruis? on I?m the one, from the high note to the low pains you see destruction but your like a man, All the voices their hid in your head, they all laugh ha ha ha ha ha yeahFrom your denials to your delusions everything you gain you keep los?sonWhat you not know it?s an elusion, so what the hell your doingHe?s looking and looking, he?s looking and looking, he?s looking and lookingHe?s looking at you, he?s looking at me, he?s looking and looking He?s looking and looking, He?s looking at you, he?s looking at meHe?s looking at us, he?s looking at we, ah shitHe?s looking atYou wake up every morning but baby boy your not sleepYour test full but your not onYour running fast but your not on your feet and your speed is thereYou run on but you not know, your climb inside but you can?t growFestering and festering til you fall to the floorYou screamed on but don?t say You work and work with no pay, you punch a clock but never end your dayYou take vacation but your not playing what we say by this time here my friends drink threeYou cry cry revolution, but which you want a solution But your more content being in pollution jump in the motion, and ask the notionHe?s looking and looking, he?s looking and looking, he?s looking and lookingHe?s looking at you, he?s looking at me, he?s looking at looking He?s looking and looking, He?s looking and you, he?s looking at meHe?s looking at us, he?s looking at we, ah shitHe?s looking atSelf love self preservation, Self love self preservation, Self love self preservationSelf love self preservation, Self love self preservation, Self love self preservationHe?s looking at Self love self preservation, Self love self preservation, Self love self preservationRepeatL O V E love yourselfL O V E love yourselfrepeatIf you don?t like your job, why don?t you just quit stop being a bitch love yourselfIf you believe things kind work out easily,I?m telling you if you don?t like what your mother?s telling you Then be a grown man and stand up on your own two and love yourselfIf your girlfriend?s is on welfare, then baby walk awayYou don?t have to care and love yourselfAnd if standing on the corner and pushing rocks up in your sock Ain?t what you want to do to night then love yourselfL O V E your L O V E your L O V E selfHe?s looking at love",1.0,495.0
Country,"That innocent look in her green eyes
Sparkle when she stars to laugh
Memories of her start to fill up my mind
Like pieces of torn photographs
It's all coming back to me now
I thought I'd forget her somehow
But my mind can't forget what
My heart won't allow
It's all coming back to me now

That desperate look in her green eyes
When she said ""Goodbye"" in the rain
It tears me to pieces, I have to recall
How I caused her all of that pain

And it's all coming back to me now
I thought I'd forget her somehow
But my mind can't forget what
My heart won't allow
It's all coming back to me now",6.0,6.611111111111111
Pop,"Cool breeze and autumn leaves
Slow motion daylight
A lone pair of watchful eyes
Oversee the living
Feel the presence all around
A tortured soul
A wound unhealing
No regrets or promises
The past is gone
But you can still be free
If time will set you free
Time now to spread your wings
To take to flight
The life endeavour
Aim for the burning sun
You're trapped inside
But you can still be free
If time will set you free
But it's a long long way to go

Keep moving way up high
You see the light
It shines forever
Sail through the crimson skies
The purest light
The light that sets you free
If time will set you free

Sail through the wind and rain tonight
You're free to fly tonight
And you can still be free
If time will set you free
And going higher than the mountain tops
And go high like the wind don't stop
And go high
Free to fly tonight
Free to fly tonight",11.666666666666666,4.885714285714286
Metal,"[Solos: L. Koskenniemi, A. Sihvonen]
I am betrayed, all is lost in me
Feeling cheated, my pain so overwhelming
Can't you see, that you're dead to me? 
Don't you feel the pain inside of me?

How have we
come this far?
How have I
failed to see?

I am sold, the world is lost in me
Feeling no more, the numbness overtaking

I am cold, draining the life from me
Feeling so lost, is this the end of me?

How have you
made it this far?
How have I
been so blind?

How have I
come this far?
Why do I
feel this weak?
Can this be
the end of me?
The end of everything?",4.0,4.791666666666667
Country,"See the ruin on the hill, where the smoke is hanging still,
Like an echo of an age long forgotten.
There's a story of a home crushed beneath those blackened stones,
And the roof that fell before the beams were rotten.
Cecil Darby loved his wife, and he laboured all his life,
To provide her with material possessions.
And he built for her a home of the finest wood and stone.
And the building soon became his sole obsession.

Oh, it took three-hundred days, for the timbers to be raised,
And the silhouette was seen for miles around.
And the gables reached as high as the eagles in the sky,
But it only took one night to bring it down,
When Darby's castle tumbled to the ground.

Though they shared a common bed, there was precious little said,
In the moments that were set aside for sleepin'.
For his busy dreams were filled with the rooms he'd yet to build,
And he never heard young Helen Darby weeping.

Then one night he heard a sound, as he laid his pencil down,
And he traced it to her door and turned the handle.
And the pale light of the moon through the window of the room,
Split the shadows where two bodies lay entangled.

Oh, it took three-hundred days, for the timbers to be raised,
And the silhouette was seen for miles around.
And the gables reached as high as the eagles in the sky,
But it only took one night to bring it down,
When Darby's castle tumbled to the ground.",5.2,10.038461538461538
